nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,    total-energy, internal-energy
        74, 2.204255319E-01, 0.000000000E+00, 7.724782710E+04, 9.692398918E-01, 2.120489138E+02, 0.000000000E+00, 2.776614391E+02, 2.222296406E+05, 1.997474429E+05
        75, 2.234042553E-01, 0.000000000E+00, 7.703745344E+04, 9.673523809E-01, 2.130710628E+02, 0.000000000E+00, 2.774455642E+02, 2.222916049E+05, 1.995921442E+05
        76, 2.263829787E-01, 0.000000000E+00, 7.682357188E+04, 9.654318888E-01, 2.141072868E+02, 0.000000000E+00, 2.772256572E+02, 2.223547265E+05, 1.994339448E+05
        77, 2.293617021E-01, 0.000000000E+00, 7.660615224E+04, 9.634780640E-01, 2.151576386E+02, 0.000000000E+00, 2.770016633E+02, 2.224190213E+05, 1.992728054E+05
        78, 2.323404255E-01, 0.000000000E+00, 7.638516434E+04, 9.614905521E-01, 2.162221707E+02, 0.000000000E+00, 2.767735270E+02, 2.224845050E+05, 1.991086859E+05
        79, 2.353191489E-01, 0.000000000E+00, 7.616057805E+04, 9.594689962E-01, 2.173009361E+02, 0.000000000E+00, 2.765411920E+02, 2.225511940E+05, 1.989415460E+05
        80, 2.382978723E-01, 0.000000000E+00, 7.593236332E+04, 9.574130375E-01, 2.183939873E+02, 0.000000000E+00, 2.763046011E+02, 2.226191045E+05, 1.987713443E+05
        81, 2.412765957E-01, 0.000000000E+00, 7.570049021E+04, 9.553223153E-01, 2.195013766E+02, 0.000000000E+00, 2.760636963E+02, 2.226882533E+05, 1.985980393E+05
        82, 2.442553191E-01, 0.000000000E+00, 7.546492896E+04, 9.531964673E-01, 2.206231563E+02, 0.000000000E+00, 2.758184189E+02, 2.227586573E+05, 1.984215887E+05
        83, 2.472340426E-01, 0.000000000E+00, 7.522564999E+04, 9.510351300E-01, 2.217593779E+02, 0.000000000E+00, 2.755687094E+02, 2.228303333E+05, 1.982419496E+05
        84, 2.502127660E-01, 0.000000000E+00, 7.498262397E+04, 9.488379387E-01, 2.229100926E+02, 0.000000000E+00, 2.753145075E+02, 2.229032989E+05, 1.980590789E+05
        85, 2.531914894E-01, 0.000000000E+00, 7.473582182E+04, 9.466045280E-01, 2.240753513E+02, 0.000000000E+00, 2.750557524E+02, 2.229775714E+05, 1.978729325E+05
        86, 2.561702128E-01, 0.000000000E+00, 7.448521474E+04, 9.443345316E-01, 2.252552041E+02, 0.000000000E+00, 2.747923822E+02, 2.230531687E+05, 1.976834660E+05
        87, 2.591489362E-01, 0.000000000E+00, 7.423077425E+04, 9.420275827E-01, 2.264497008E+02, 0.000000000E+00, 2.745243345E+02, 2.231301085E+05, 1.974906346E+05
        88, 2.621276596E-01, 0.000000000E+00, 7.397247220E+04, 9.396833140E-01, 2.276588907E+02, 0.000000000E+00, 2.742515459E+02, 2.232084092E+05, 1.972943927E+05
        89, 2.651063830E-01, 0.000000000E+00, 7.371028077E+04, 9.373013577E-01, 2.288828226E+02, 0.000000000E+00, 2.739739526E+02, 2.232880890E+05, 1.970946942E+05
        90, 2.680851064E-01, 0.000000000E+00, 7.344417251E+04, 9.348813458E-01, 2.301215448E+02, 0.000000000E+00, 2.736914895E+02, 2.233691666E+05, 1.968914925E+05
        91, 2.710638298E-01, 0.000000000E+00, 7.317412037E+04, 9.324229098E-01, 2.313751054E+02, 0.000000000E+00, 2.734040912E+02, 2.234516608E+05, 1.966847405E+05
        92, 2.740425532E-01, 0.000000000E+00, 7.290009764E+04, 9.299256809E-01, 2.326435522E+02, 0.000000000E+00, 2.731116911E+02, 2.235355907E+05, 1.964743902E+05
        93, 2.770212766E-01, 0.000000000E+00, 7.262207802E+04, 9.273892901E-01, 2.339269328E+02, 0.000000000E+00, 2.728142220E+02, 2.236209756E+05, 1.962603932E+05
        94, 2.800000000E-01, 0.000000000E+00, 7.234003559E+04, 9.248133677E-01, 2.352252947E+02, 0.000000000E+00, 2.725116155E+02, 2.237078352E+05, 1.960427005E+05
        95, 2.829787234E-01, 0.000000000E+00, 7.205394484E+04, 9.221975436E-01, 2.365386857E+02, 0.000000000E+00, 2.722038026E+02, 2.237961891E+05, 1.958212624E+05
        96, 2.859574468E-01, 0.000000000E+00, 7.176378063E+04, 9.195414469E-01, 2.378671534E+02, 0.000000000E+00, 2.718907132E+02, 2.238860577E+05, 1.955960283E+05
        97, 2.889361702E-01, 0.000000000E+00, 7.146951819E+04, 9.168447061E-01, 2.392107460E+02, 0.000000000E+00, 2.715722761E+02, 2.239774612E+05, 1.953669472E+05
        98, 2.919148936E-01, 0.000000000E+00, 7.117113313E+04, 9.141069486E-01, 2.405695124E+02, 0.000000000E+00, 2.712484192E+02, 2.240704204E+05, 1.951339671E+05
        99, 2.948936170E-01, 0.000000000E+00, 7.086860145E+04, 9.113278005E-01, 2.419435018E+02, 0.000000000E+00, 2.709190691E+02, 2.241649563E+05, 1.948970352E+05
       100, 2.978723404E-01, 0.000000000E+00, 7.056189948E+04, 9.085068868E-01, 2.433327645E+02, 0.000000000E+00, 2.705841515E+02, 2.242610904E+05, 1.946560981E+05
       101, 3.008510638E-01, 0.000000000E+00, 7.025100389E+04, 9.056438307E-01, 2.447373516E+02, 0.000000000E+00, 2.702435905E+02, 2.243588443E+05, 1.944111013E+05
       102, 3.038297872E-01, 0.000000000E+00, 6.993589170E+04, 9.027382539E-01, 2.461573157E+02, 0.000000000E+00, 2.698973094E+02, 2.244582401E+05, 1.941619894E+05
       103, 3.068085106E-01, 0.000000000E+00, 6.961654027E+04, 8.997897760E-01, 2.475927105E+02, 0.000000000E+00, 2.695452298E+02, 2.245593003E+05, 1.939087061E+05
       104, 3.097872340E-01, 0.000000000E+00, 6.929292728E+04, 8.967980147E-01, 2.490435911E+02, 0.000000000E+00, 2.691872720E+02, 2.246620478E+05, 1.936511941E+05
       105, 3.127659574E-01, 0.000000000E+00, 6.896503076E+04, 8.937625856E-01, 2.505100143E+02, 0.000000000E+00, 2.688233551E+02, 2.247665057E+05, 1.933893951E+05
       106, 3.157446809E-01, 0.000000000E+00, 6.863282911E+04, 8.906831023E-01, 2.519920385E+02, 0.000000000E+00, 2.684533964E+02, 2.248726979E+05, 1.931232498E+05
       107, 3.187234043E-01, 0.000000000E+00, 6.829630113E+04, 8.875591767E-01, 2.534897236E+02, 0.000000000E+00, 2.680773121E+02, 2.249806483E+05, 1.928526977E+05
       108, 3.217021277E-01, 0.000000000E+00, 6.795542605E+04, 8.843904190E-01, 2.550031310E+02, 0.000000000E+00, 2.676950167E+02, 2.250903816E+05, 1.925776774E+05
       109, 3.246808511E-01, 0.000000000E+00, 6.761018367E+04, 8.811764389E-01, 2.565323232E+02, 0.000000000E+00, 2.673064233E+02, 2.252019226E+05, 1.922981264E+05
       110, 3.276595745E-01, 0.000000000E+00, 6.726055438E+04, 8.779168459E-01, 2.580773641E+02, 0.000000000E+00, 2.669114438E+02, 2.253152967E+05, 1.920139813E+05
       111, 3.306382979E-01, 0.000000000E+00, 6.690651937E+04, 8.746112504E-01, 2.596383178E+02, 0.000000000E+00, 2.665099885E+02, 2.254305296E+05, 1.917251775E+05
       112, 3.336170213E-01, 0.000000000E+00, 6.654806076E+04, 8.712592656E-01, 2.612152484E+02, 0.000000000E+00, 2.661019669E+02, 2.255476473E+05, 1.914316500E+05
       113, 3.365957447E-01, 0.000000000E+00, 6.618516182E+04, 8.678605093E-01, 2.628082194E+02, 0.000000000E+00, 2.656872873E+02, 2.256666761E+05, 1.911333328E+05
       114, 3.395744681E-01, 0.000000000E+00, 6.581780724E+04, 8.644146058E-01, 2.644172923E+02, 0.000000000E+00, 2.652658574E+02, 2.257876424E+05, 1.908301594E+05
       115, 3.425531915E-01, 0.000000000E+00, 6.544598341E+04, 8.609211889E-01, 2.660425260E+02, 0.000000000E+00, 2.648375845E+02, 2.259105730E+05, 1.905220633E+05
       116, 3.455319149E-01, 0.000000000E+00, 6.506967875E+04, 8.573799051E-01, 2.676839751E+02, 0.000000000E+00, 2.644023757E+02, 2.260354944E+05, 1.902089776E+05
       117, 3.485106383E-01, 0.000000000E+00, 6.468888415E+04, 8.537904171E-01, 2.693416889E+02, 0.000000000E+00, 2.639601387E+02, 2.261624332E+05, 1.898908357E+05
       118, 3.514893617E-01, 0.000000000E+00, 6.430359333E+04, 8.501524075E-01, 2.710157096E+02, 0.000000000E+00, 2.635107817E+02, 2.262914157E+05, 1.895675719E+05
       119, 3.544680851E-01, 0.000000000E+00, 6.391380328E+04, 8.464655836E-01, 2.727060706E+02, 0.000000000E+00, 2.630542144E+02, 2.264224678E+05, 1.892391210E+05
       120, 3.574468085E-01, 0.000000000E+00, 6.351951475E+04, 8.427296809E-01, 2.744127950E+02, 0.000000000E+00, 2.625903482E+02, 2.265556150E+05, 1.889054193E+05
       121, 3.604255319E-01, 0.000000000E+00, 6.312073269E+04, 8.389444683E-01, 2.761358933E+02, 0.000000000E+00, 2.621190970E+02, 2.266908819E+05, 1.885664049E+05
       122, 3.634042553E-01, 0.000000000E+00, 6.271746671E+04, 8.351097525E-01, 2.778753626E+02, 0.000000000E+00, 2.616403776E+02, 2.268282925E+05, 1.882220180E+05
       123, 3.663829787E-01, 0.000000000E+00, 6.230973153E+04, 8.312253821E-01, 2.796311843E+02, 0.000000000E+00, 2.611541103E+02, 2.269678697E+05, 1.878722011E+05
       124, 3.693617021E-01, 0.000000000E+00, 6.189754736E+04, 8.272912523E-01, 2.814033228E+02, 0.000000000E+00, 2.606602194E+02, 2.271096351E+05, 1.875168999E+05
       125, 3.723404255E-01, 0.000000000E+00, 6.148094029E+04, 8.233073079E-01, 2.831917244E+02, 0.000000000E+00, 2.601586339E+02, 2.272536091E+05, 1.871560633E+05
       126, 3.753191489E-01, 0.000000000E+00, 6.105994258E+04, 8.192735475E-01, 2.849963164E+02, 0.000000000E+00, 2.596492878E+02, 2.273998108E+05, 1.867896437E+05
       127, 3.782978723E-01, 0.000000000E+00, 6.063459294E+04, 8.151900257E-01, 2.868170058E+02, 0.000000000E+00, 2.591321204E+02, 2.275482574E+05, 1.864175976E+05
       128, 3.812765957E-01, 0.000000000E+00, 6.020493668E+04, 8.110568560E-01, 2.886536789E+02, 0.000000000E+00, 2.586070770E+02, 2.276989648E+05, 1.860398855E+05
       129, 3.842553191E-01, 0.000000000E+00, 5.977102590E+04, 8.068742125E-01, 2.905062011E+02, 0.000000000E+00, 2.580741088E+02, 2.278519469E+05, 1.856564724E+05
       130, 3.872340426E-01, 0.000000000E+00, 5.933291955E+04, 8.026423312E-01, 2.923744167E+02, 0.000000000E+00, 2.575331737E+02, 2.280072157E+05, 1.852673280E+05
       131, 3.902127660E-01, 0.000000000E+00, 5.889068348E+04, 7.983615109E-01, 2.942581487E+02, 0.000000000E+00, 2.569842360E+02, 2.281647817E+05, 1.848724265E+05
       132, 3.931914894E-01, 0.000000000E+00, 5.844439037E+04, 7.940321140E-01, 2.961571993E+02, 0.000000000E+00, 2.564272666E+02, 2.283246530E+05, 1.844717472E+05
       133, 3.961702128E-01, 0.000000000E+00, 5.799411974E+04, 7.896545662E-01, 2.980713500E+02, 0.000000000E+00, 2.558622436E+02, 2.284868360E+05, 1.840652741E+05
       134, 3.991489362E-01, 0.000000000E+00, 5.753995779E+04, 7.852293568E-01, 3.000003625E+02, 0.000000000E+00, 2.552891518E+02, 2.286513351E+05, 1.836529963E+05
       135, 4.021276596E-01, 0.000000000E+00, 5.708199733E+04, 7.807570376E-01, 3.019439786E+02, 0.000000000E+00, 2.547079830E+02, 2.288181526E+05, 1.832349081E+05
       136, 4.051063830E-01, 0.000000000E+00, 5.662033759E+04, 7.762382229E-01, 3.039019215E+02, 0.000000000E+00, 2.541187363E+02, 2.289872887E+05, 1.828110087E+05
       137, 4.080851064E-01, 0.000000000E+00, 5.615508412E+04, 7.716735887E-01, 3.058738958E+02, 0.000000000E+00, 2.535214177E+02, 2.291587418E+05, 1.823813024E+05
       138, 4.110638298E-01, 0.000000000E+00, 5.568634853E+04, 7.670638711E-01, 3.078595889E+02, 0.000000000E+00, 2.529160401E+02, 2.293325081E+05, 1.819457986E+05
       139, 4.140425532E-01, 0.000000000E+00, 5.521424828E+04, 7.624098650E-01, 3.098586713E+02, 0.000000000E+00, 2.523026239E+02, 2.295085818E+05, 1.815045118E+05
       140, 4.170212766E-01, 0.000000000E+00, 5.473890643E+04, 7.577124227E-01, 3.118707979E+02, 0.000000000E+00, 2.516811959E+02, 2.296869552E+05, 1.810574614E+05
       141, 4.200000000E-01, 0.000000000E+00, 5.426045111E+04, 7.529724497E-01, 3.138956095E+02, 0.000000000E+00, 2.510517897E+02, 2.298676186E+05, 1.806046716E+05
       142, 4.229787234E-01, 0.000000000E+00, 5.377901447E+04, 7.481908944E-01, 3.159327376E+02, 0.000000000E+00, 2.504144443E+02, 2.300505609E+05, 1.801461704E+05
       143, 4.259574468E-01, 0.000000000E+00, 5.329474004E+04, 7.433688230E-01, 3.179817725E+02, 0.000000000E+00, 2.497692141E+02, 2.302357665E+05, 1.796819968E+05
       144, 4.289361702E-01, 0.000000000E+00, 5.280777715E+04, 7.385073648E-01, 3.200422874E+02, 0.000000000E+00, 2.491161617E+02, 2.304232173E+05, 1.792121961E+05
       145, 4.319148936E-01, 0.000000000E+00, 5.231826828E+04, 7.336075869E-01, 3.221138912E+02, 0.000000000E+00, 2.484553420E+02, 2.306128976E+05, 1.787368076E+05
       146, 4.348936170E-01, 0.000000000E+00, 5.182635429E+04, 7.286705459E-01, 3.241962057E+02, 0.000000000E+00, 2.477868079E+02, 2.308047922E+05, 1.782558695E+05
       147, 4.378723404E-01, 0.000000000E+00, 5.133217856E+04, 7.236973304E-01, 3.262888477E+02, 0.000000000E+00, 2.471106170E+02, 2.309988846E+05, 1.777694231E+05
       148, 4.408510638E-01, 0.000000000E+00, 5.083588885E+04, 7.186890792E-01, 3.283914213E+02, 0.000000000E+00, 2.464268340E+02, 2.311951563E+05, 1.772775151E+05
       149, 4.438297872E-01, 0.000000000E+00, 5.033764233E+04, 7.136470349E-01, 3.305034953E+02, 0.000000000E+00, 2.457355379E+02, 2.313935844E+05, 1.767802021E+05
