nodenumber,    x-coordinate,    y-coordinate,        pressure,         density,      x-velocity,      y-velocity,     temperature,    total-energy, internal-energy
        11, 3.276595745E-02, 0.000000000E+00, 8.440351472E+04, 1.032601390E+00, 1.751095529E+02, 0.000000000E+00, 2.847662816E+02, 2.201902815E+05, 2.048586104E+05
        12, 3.574468085E-02, 0.000000000E+00, 8.437461263E+04, 1.032348627E+00, 1.752693402E+02, 0.000000000E+00, 2.847384686E+02, 2.201982649E+05, 2.048386019E+05
        13, 3.872340426E-02, 0.000000000E+00, 8.434316877E+04, 1.032073607E+00, 1.754430603E+02, 0.000000000E+00, 2.847082016E+02, 2.202069527E+05, 2.048168281E+05
        14, 4.170212766E-02, 0.000000000E+00, 8.430917634E+04, 1.031776265E+00, 1.756307203E+02, 0.000000000E+00, 2.846754722E+02, 2.202163472E+05, 2.047932828E+05
        15, 4.468085106E-02, 0.000000000E+00, 8.427262821E+04, 1.031456530E+00, 1.758323270E+02, 0.000000000E+00, 2.846402713E+02, 2.202264512E+05, 2.047679595E+05
        16, 4.765957447E-02, 0.000000000E+00, 8.423351688E+04, 1.031114327E+00, 1.760478868E+02, 0.000000000E+00, 2.846025895E+02, 2.202372673E+05, 2.047408516E+05
        17, 5.063829787E-02, 0.000000000E+00, 8.419183456E+04, 1.030749580E+00, 1.762774053E+02, 0.000000000E+00, 2.845624168E+02, 2.202487984E+05, 2.047119517E+05
        18, 5.361702128E-02, 0.000000000E+00, 8.414757323E+04, 1.030362210E+00, 1.765208872E+02, 0.000000000E+00, 2.845197429E+02, 2.202610474E+05, 2.046812524E+05
        19, 5.659574468E-02, 0.000000000E+00, 8.410072462E+04, 1.029952132E+00, 1.767783361E+02, 0.000000000E+00, 2.844745569E+02, 2.202740175E+05, 2.046487459E+05
        20, 5.957446809E-02, 0.000000000E+00, 8.405128031E+04, 1.029519263E+00, 1.770497543E+02, 0.000000000E+00, 2.844268478E+02, 2.202877118E+05, 2.046144244E+05
        21, 6.255319149E-02, 0.000000000E+00, 8.399923173E+04, 1.029063517E+00, 1.773351426E+02, 0.000000000E+00, 2.843766041E+02, 2.203021337E+05, 2.045782794E+05
        22, 6.553191489E-02, 0.000000000E+00, 8.394457022E+04, 1.028584804E+00, 1.776345000E+02, 0.000000000E+00, 2.843238140E+02, 2.203172864E+05, 2.045403027E+05
        23, 6.851063830E-02, 0.000000000E+00, 8.388728706E+04, 1.028083037E+00, 1.779478238E+02, 0.000000000E+00, 2.842684656E+02, 2.203331735E+05, 2.045004855E+05
        24, 7.148936170E-02, 0.000000000E+00, 8.382737347E+04, 1.027558124E+00, 1.782751093E+02, 0.000000000E+00, 2.842105467E+02, 2.203497984E+05, 2.044588191E+05
        25, 7.446808511E-02, 0.000000000E+00, 8.376482070E+04, 1.027009974E+00, 1.786163496E+02, 0.000000000E+00, 2.841500449E+02, 2.203671647E+05, 2.044152945E+05
        26, 7.744680851E-02, 0.000000000E+00, 8.369962000E+04, 1.026438497E+00, 1.789715356E+02, 0.000000000E+00, 2.840869475E+02, 2.203852761E+05, 2.043699028E+05
        27, 8.042553191E-02, 0.000000000E+00, 8.363176266E+04, 1.025843600E+00, 1.793406563E+02, 0.000000000E+00, 2.840212418E+02, 2.204041361E+05, 2.043226346E+05
        28, 8.340425532E-02, 0.000000000E+00, 8.356124001E+04, 1.025225190E+00, 1.797236979E+02, 0.000000000E+00, 2.839529150E+02, 2.204237485E+05, 2.042734808E+05
        29, 8.638297872E-02, 0.000000000E+00, 8.348804346E+04, 1.024583176E+00, 1.801206449E+02, 0.000000000E+00, 2.838819538E+02, 2.204441170E+05, 2.042224320E+05
        30, 8.936170213E-02, 0.000000000E+00, 8.341216446E+04, 1.023917464E+00, 1.805314791E+02, 0.000000000E+00, 2.838083452E+02, 2.204652455E+05, 2.041694785E+05
        31, 9.234042553E-02, 0.000000000E+00, 8.333359451E+04, 1.023227962E+00, 1.809561805E+02, 0.000000000E+00, 2.837320756E+02, 2.204871377E+05, 2.041146108E+05
        32, 9.531914894E-02, 0.000000000E+00, 8.325232518E+04, 1.022514576E+00, 1.813947269E+02, 0.000000000E+00, 2.836531316E+02, 2.205097977E+05, 2.040578190E+05
        33, 9.829787234E-02, 0.000000000E+00, 8.316834805E+04, 1.021777212E+00, 1.818470943E+02, 0.000000000E+00, 2.835714993E+02, 2.205332292E+05, 2.039990934E+05
        34, 1.012765957E-01, 0.000000000E+00, 8.308165471E+04, 1.021015776E+00, 1.823132570E+02, 0.000000000E+00, 2.834871648E+02, 2.205574364E+05, 2.039384239E+05
        35, 1.042553191E-01, 0.000000000E+00, 8.299223675E+04, 1.020230171E+00, 1.827931877E+02, 0.000000000E+00, 2.834001139E+02, 2.205824233E+05, 2.038758002E+05
        36, 1.072340426E-01, 0.000000000E+00, 8.290008570E+04, 1.019420302E+00, 1.832868580E+02, 0.000000000E+00, 2.833103321E+02, 2.206081941E+05, 2.038112118E+05
        37, 1.102127660E-01, 0.000000000E+00, 8.280519298E+04, 1.018586069E+00, 1.837942383E+02, 0.000000000E+00, 2.832178045E+02, 2.206347530E+05, 2.037446482E+05
        38, 1.131914894E-01, 0.000000000E+00, 8.270754992E+04, 1.017727372E+00, 1.843152984E+02, 0.000000000E+00, 2.831225159E+02, 2.206621044E+05, 2.036760983E+05
        39, 1.161702128E-01, 0.000000000E+00, 8.260714766E+04, 1.016844109E+00, 1.848500076E+02, 0.000000000E+00, 2.830244507E+02, 2.206902529E+05, 2.036055510E+05
        40, 1.191489362E-01, 0.000000000E+00, 8.250397711E+04, 1.015936174E+00, 1.853983352E+02, 0.000000000E+00, 2.829235929E+02, 2.207192029E+05, 2.035329947E+05
        41, 1.221276596E-01, 0.000000000E+00, 8.239802893E+04, 1.015003457E+00, 1.859602505E+02, 0.000000000E+00, 2.828199258E+02, 2.207489593E+05, 2.034584174E+05
        42, 1.251063830E-01, 0.000000000E+00, 8.228929345E+04, 1.014045847E+00, 1.865357234E+02, 0.000000000E+00, 2.827134323E+02, 2.207795269E+05, 2.033818068E+05
        43, 1.280851064E-01, 0.000000000E+00, 8.217776062E+04, 1.013063226E+00, 1.871247247E+02, 0.000000000E+00, 2.826040945E+02, 2.208109110E+05, 2.033031501E+05
        44, 1.310638298E-01, 0.000000000E+00, 8.206341996E+04, 1.012055473E+00, 1.877272262E+02, 0.000000000E+00, 2.824918940E+02, 2.208431168E+05, 2.032224339E+05
        45, 1.340425532E-01, 0.000000000E+00, 8.194626053E+04, 1.011022461E+00, 1.883432014E+02, 0.000000000E+00, 2.823768115E+02, 2.208761498E+05, 2.031396445E+05
        46, 1.370212766E-01, 0.000000000E+00, 8.182627082E+04, 1.009964057E+00, 1.889726254E+02, 0.000000000E+00, 2.822588268E+02, 2.209100159E+05, 2.030547672E+05
        47, 1.400000000E-01, 0.000000000E+00, 8.170343877E+04, 1.008880123E+00, 1.896154757E+02, 0.000000000E+00, 2.821379192E+02, 2.209447210E+05, 2.029677872E+05
        48, 1.429787234E-01, 0.000000000E+00, 8.157775168E+04, 1.007770514E+00, 1.902717316E+02, 0.000000000E+00, 2.820140666E+02, 2.209802714E+05, 2.028786886E+05
        49, 1.459574468E-01, 0.000000000E+00, 8.144919615E+04, 1.006635076E+00, 1.909413755E+02, 0.000000000E+00, 2.818872462E+02, 2.210166736E+05, 2.027874551E+05
        50, 1.489361702E-01, 0.000000000E+00, 8.131775812E+04, 1.005473651E+00, 1.916243924E+02, 0.000000000E+00, 2.817574342E+02, 2.210539346E+05, 2.026940693E+05
        51, 1.519148936E-01, 0.000000000E+00, 8.118342273E+04, 1.004286071E+00, 1.923207704E+02, 0.000000000E+00, 2.816246055E+02, 2.210920614E+05, 2.025985134E+05
        52, 1.548936170E-01, 0.000000000E+00, 8.104617436E+04, 1.003072160E+00, 1.930305010E+02, 0.000000000E+00, 2.814887342E+02, 2.211310617E+05, 2.025007687E+05
        53, 1.578723404E-01, 0.000000000E+00, 8.090599660E+04, 1.001831734E+00, 1.937535789E+02, 0.000000000E+00, 2.813497929E+02, 2.211709431E+05, 2.024008154E+05
        54, 1.608510638E-01, 0.000000000E+00, 8.076287218E+04, 1.000564601E+00, 1.944900023E+02, 0.000000000E+00, 2.812077533E+02, 2.212117138E+05, 2.022986332E+05
        55, 1.638297872E-01, 0.000000000E+00, 8.061678300E+04, 9.992705597E-01, 1.952397731E+02, 0.000000000E+00, 2.810625856E+02, 2.212533824E+05, 2.021942008E+05
        56, 1.668085106E-01, 0.000000000E+00, 8.046771012E+04, 9.979493991E-01, 1.960028967E+02, 0.000000000E+00, 2.809142591E+02, 2.212959578E+05, 2.020874958E+05
        57, 1.697872340E-01, 0.000000000E+00, 8.031563371E+04, 9.966009005E-01, 1.967793823E+02, 0.000000000E+00, 2.807627415E+02, 2.213394491E+05, 2.019784953E+05
        58, 1.727659574E-01, 0.000000000E+00, 8.016053313E+04, 9.952248355E-01, 1.975692427E+02, 0.000000000E+00, 2.806079994E+02, 2.213838659E+05, 2.018671750E+05
        59, 1.757446809E-01, 0.000000000E+00, 8.000238687E+04, 9.938209671E-01, 1.983724942E+02, 0.000000000E+00, 2.804499981E+02, 2.214292183E+05, 2.017535101E+05
        60, 1.787234043E-01, 0.000000000E+00, 7.984117261E+04, 9.923890491E-01, 1.991891567E+02, 0.000000000E+00, 2.802887016E+02, 2.214755165E+05, 2.016374747E+05
        61, 1.817021277E-01, 0.000000000E+00, 7.967686722E+04, 9.909288267E-01, 2.000192537E+02, 0.000000000E+00, 2.801240726E+02, 2.215227712E+05, 2.015190419E+05
        62, 1.846808511E-01, 0.000000000E+00, 7.950944677E+04, 9.894400365E-01, 2.008628117E+02, 0.000000000E+00, 2.799560725E+02, 2.215709936E+05, 2.013981840E+05
        63, 1.876595745E-01, 0.000000000E+00, 7.933888661E+04, 9.879224068E-01, 2.017198606E+02, 0.000000000E+00, 2.797846616E+02, 2.216201950E+05, 2.012748723E+05
        64, 1.906382979E-01, 0.000000000E+00, 7.916516136E+04, 9.863756576E-01, 2.025904331E+02, 0.000000000E+00, 2.796097988E+02, 2.216703873E+05, 2.011490774E+05
        65, 1.936170213E-01, 0.000000000E+00, 7.898824497E+04, 9.847995014E-01, 2.034745649E+02, 0.000000000E+00, 2.794314417E+02, 2.217215825E+05, 2.010207688E+05
        66, 1.965957447E-01, 0.000000000E+00, 7.880811078E+04, 9.831936427E-01, 2.043722941E+02, 0.000000000E+00, 2.792495470E+02, 2.217737932E+05, 2.008899151E+05
        67, 1.995744681E-01, 0.000000000E+00, 7.862473153E+04, 9.815577794E-01, 2.052836615E+02, 0.000000000E+00, 2.790640699E+02, 2.218270322E+05, 2.007564843E+05
        68, 2.025531915E-01, 0.000000000E+00, 7.843807942E+04, 9.798916024E-01, 2.062087098E+02, 0.000000000E+00, 2.788749646E+02, 2.218813126E+05, 2.006204435E+05
        69, 2.055319149E-01, 0.000000000E+00, 7.824812619E+04, 9.781947961E-01, 2.071474837E+02, 0.000000000E+00, 2.786821842E+02, 2.219366478E+05, 2.004817588E+05
        70, 2.085106383E-01, 0.000000000E+00, 7.805484315E+04, 9.764670392E-01, 2.081000297E+02, 0.000000000E+00, 2.784856806E+02, 2.219930518E+05, 2.003403957E+05
        71, 2.114893617E-01, 0.000000000E+00, 7.785820122E+04, 9.747080047E-01, 2.090663959E+02, 0.000000000E+00, 2.782854049E+02, 2.220505385E+05, 2.001963189E+05
        72, 2.144680851E-01, 0.000000000E+00, 7.765817104E+04, 9.729173605E-01, 2.100466314E+02, 0.000000000E+00, 2.780813070E+02, 2.221091224E+05, 2.000494925E+05
        73, 2.174468085E-01, 0.000000000E+00, 7.745472293E+04, 9.710947698E-01, 2.110407867E+02, 0.000000000E+00, 2.778733357E+02, 2.221688180E+05, 1.998998796E+05
        74, 2.204255319E-01, 0.000000000E+00, 7.724782706E+04, 9.692398915E-01, 2.120489129E+02, 0.000000000E+00, 2.776614391E+02, 2.222296404E+05, 1.997474428E+05
        75, 2.234042553E-01, 0.000000000E+00, 7.703745340E+04, 9.673523805E-01, 2.130710619E+02, 0.000000000E+00, 2.774455642E+02, 2.222916046E+05, 1.995921441E+05
        76, 2.263829787E-01, 0.000000000E+00, 7.682357183E+04, 9.654318884E-01, 2.141072859E+02, 0.000000000E+00, 2.772256571E+02, 2.223547263E+05, 1.994339448E+05
        77, 2.293617021E-01, 0.000000000E+00, 7.660615219E+04, 9.634780636E-01, 2.151576376E+02, 0.000000000E+00, 2.770016632E+02, 2.224190210E+05, 1.992728053E+05
        78, 2.323404255E-01, 0.000000000E+00, 7.638516429E+04, 9.614905516E-01, 2.162221698E+02, 0.000000000E+00, 2.767735270E+02, 2.224845048E+05, 1.991086859E+05
        79, 2.353191489E-01, 0.000000000E+00, 7.616057800E+04, 9.594689957E-01, 2.173009352E+02, 0.000000000E+00, 2.765411920E+02, 2.225511937E+05, 1.989415459E+05
        80, 2.382978723E-01, 0.000000000E+00, 7.593236327E+04, 9.574130370E-01, 2.183939864E+02, 0.000000000E+00, 2.763046010E+02, 2.226191043E+05, 1.987713443E+05
        81, 2.412765957E-01, 0.000000000E+00, 7.570049015E+04, 9.553223148E-01, 2.195013757E+02, 0.000000000E+00, 2.760636962E+02, 2.226882531E+05, 1.985980393E+05
        82, 2.442553191E-01, 0.000000000E+00, 7.546492890E+04, 9.531964667E-01, 2.206231554E+02, 0.000000000E+00, 2.758184188E+02, 2.227586570E+05, 1.984215886E+05
        83, 2.472340426E-01, 0.000000000E+00, 7.522564993E+04, 9.510351294E-01, 2.217593770E+02, 0.000000000E+00, 2.755687093E+02, 2.228303331E+05, 1.982419496E+05
        84, 2.502127660E-01, 0.000000000E+00, 7.498262391E+04, 9.488379381E-01, 2.229100917E+02, 0.000000000E+00, 2.753145075E+02, 2.229032987E+05, 1.980590788E+05
        85, 2.531914894E-01, 0.000000000E+00, 7.473582176E+04, 9.466045274E-01, 2.240753504E+02, 0.000000000E+00, 2.750557523E+02, 2.229775712E+05, 1.978729324E+05
        86, 2.561702128E-01, 0.000000000E+00, 7.448521468E+04, 9.443345310E-01, 2.252552032E+02, 0.000000000E+00, 2.747923821E+02, 2.230531684E+05, 1.976834660E+05
        87, 2.591489362E-01, 0.000000000E+00, 7.423077418E+04, 9.420275821E-01, 2.264497000E+02, 0.000000000E+00, 2.745243344E+02, 2.231301083E+05, 1.974906346E+05
        88, 2.621276596E-01, 0.000000000E+00, 7.397247213E+04, 9.396833133E-01, 2.276588899E+02, 0.000000000E+00, 2.742515459E+02, 2.232084089E+05, 1.972943926E+05
        89, 2.651063830E-01, 0.000000000E+00, 7.371028069E+04, 9.373013570E-01, 2.288828217E+02, 0.000000000E+00, 2.739739525E+02, 2.232880887E+05, 1.970946942E+05
        90, 2.680851064E-01, 0.000000000E+00, 7.344417244E+04, 9.348813451E-01, 2.301215439E+02, 0.000000000E+00, 2.736914894E+02, 2.233691663E+05, 1.968914925E+05
        91, 2.710638298E-01, 0.000000000E+00, 7.317412029E+04, 9.324229090E-01, 2.313751046E+02, 0.000000000E+00, 2.734040911E+02, 2.234516605E+05, 1.966847404E+05
        92, 2.740425532E-01, 0.000000000E+00, 7.290009756E+04, 9.299256802E-01, 2.326435513E+02, 0.000000000E+00, 2.731116910E+02, 2.235355904E+05, 1.964743901E+05
        93, 2.770212766E-01, 0.000000000E+00, 7.262207793E+04, 9.273892893E-01, 2.339269319E+02, 0.000000000E+00, 2.728142219E+02, 2.236209754E+05, 1.962603931E+05
        94, 2.800000000E-01, 0.000000000E+00, 7.234003551E+04, 9.248133669E-01, 2.352252939E+02, 0.000000000E+00, 2.725116154E+02, 2.237078349E+05, 1.960427004E+05
        95, 2.829787234E-01, 0.000000000E+00, 7.205394476E+04, 9.221975428E-01, 2.365386848E+02, 0.000000000E+00, 2.722038025E+02, 2.237961889E+05, 1.958212623E+05
        96, 2.859574468E-01, 0.000000000E+00, 7.176378054E+04, 9.195414461E-01, 2.378671525E+02, 0.000000000E+00, 2.718907131E+02, 2.238860574E+05, 1.955960282E+05
        97, 2.889361702E-01, 0.000000000E+00, 7.146951810E+04, 9.168447053E-01, 2.392107452E+02, 0.000000000E+00, 2.715722760E+02, 2.239774609E+05, 1.953669471E+05
        98, 2.919148936E-01, 0.000000000E+00, 7.117113304E+04, 9.141069477E-01, 2.405695115E+02, 0.000000000E+00, 2.712484191E+02, 2.240704201E+05, 1.951339670E+05
        99, 2.948936170E-01, 0.000000000E+00, 7.086860136E+04, 9.113277996E-01, 2.419435009E+02, 0.000000000E+00, 2.709190690E+02, 2.241649561E+05, 1.948970352E+05
       100, 2.978723404E-01, 0.000000000E+00, 7.056189938E+04, 9.085068859E-01, 2.433327636E+02, 0.000000000E+00, 2.705841513E+02, 2.242610901E+05, 1.946560980E+05
       101, 3.008510638E-01, 0.000000000E+00, 7.025100379E+04, 9.056438298E-01, 2.447373508E+02, 0.000000000E+00, 2.702435904E+02, 2.243588440E+05, 1.944111012E+05
       102, 3.038297872E-01, 0.000000000E+00, 6.993589160E+04, 9.027382530E-01, 2.461573149E+02, 0.000000000E+00, 2.698973093E+02, 2.244582398E+05, 1.941619893E+05
       103, 3.068085106E-01, 0.000000000E+00, 6.961654017E+04, 8.997897751E-01, 2.475927096E+02, 0.000000000E+00, 2.695452296E+02, 2.245593000E+05, 1.939087060E+05
       104, 3.097872340E-01, 0.000000000E+00, 6.929292718E+04, 8.967980138E-01, 2.490435902E+02, 0.000000000E+00, 2.691872719E+02, 2.246620475E+05, 1.936511940E+05
       105, 3.127659574E-01, 0.000000000E+00, 6.896503066E+04, 8.937625846E-01, 2.505100135E+02, 0.000000000E+00, 2.688233549E+02, 2.247665054E+05, 1.933893950E+05
       106, 3.157446809E-01, 0.000000000E+00, 6.863282901E+04, 8.906831013E-01, 2.519920377E+02, 0.000000000E+00, 2.684533963E+02, 2.248726976E+05, 1.931232497E+05
       107, 3.187234043E-01, 0.000000000E+00, 6.829630102E+04, 8.875591757E-01, 2.534897228E+02, 0.000000000E+00, 2.680773120E+02, 2.249806480E+05, 1.928526976E+05
       108, 3.217021277E-01, 0.000000000E+00, 6.795542594E+04, 8.843904180E-01, 2.550031301E+02, 0.000000000E+00, 2.676950166E+02, 2.250903813E+05, 1.925776773E+05
       109, 3.246808511E-01, 0.000000000E+00, 6.761018356E+04, 8.811764379E-01, 2.565323224E+02, 0.000000000E+00, 2.673064232E+02, 2.252019223E+05, 1.922981264E+05
       110, 3.276595745E-01, 0.000000000E+00, 6.726055427E+04, 8.779168448E-01, 2.580773633E+02, 0.000000000E+00, 2.669114437E+02, 2.253152964E+05, 1.920139812E+05
       111, 3.306382979E-01, 0.000000000E+00, 6.690651926E+04, 8.746112493E-01, 2.596383170E+02, 0.000000000E+00, 2.665099884E+02, 2.254305293E+05, 1.917251774E+05
       112, 3.336170213E-01, 0.000000000E+00, 6.654806065E+04, 8.712592646E-01, 2.612152476E+02, 0.000000000E+00, 2.661019668E+02, 2.255476470E+05, 1.914316499E+05
       113, 3.365957447E-01, 0.000000000E+00, 6.618516171E+04, 8.678605082E-01, 2.628082186E+02, 0.000000000E+00, 2.656872871E+02, 2.256666757E+05, 1.911333327E+05
       114, 3.395744681E-01, 0.000000000E+00, 6.581780713E+04, 8.644146047E-01, 2.644172915E+02, 0.000000000E+00, 2.652658573E+02, 2.257876421E+05, 1.908301593E+05
       115, 3.425531915E-01, 0.000000000E+00, 6.544598329E+04, 8.609211878E-01, 2.660425252E+02, 0.000000000E+00, 2.648375843E+02, 2.259105726E+05, 1.905220632E+05
       116, 3.455319149E-01, 0.000000000E+00, 6.506967863E+04, 8.573799040E-01, 2.676839743E+02, 0.000000000E+00, 2.644023756E+02, 2.260354940E+05, 1.902089775E+05
       117, 3.485106383E-01, 0.000000000E+00, 6.468888403E+04, 8.537904159E-01, 2.693416881E+02, 0.000000000E+00, 2.639601386E+02, 2.261624328E+05, 1.898908356E+05
       118, 3.514893617E-01, 0.000000000E+00, 6.430359320E+04, 8.501524064E-01, 2.710157088E+02, 0.000000000E+00, 2.635107816E+02, 2.262914153E+05, 1.895675718E+05
       119, 3.544680851E-01, 0.000000000E+00, 6.391380316E+04, 8.464655824E-01, 2.727060698E+02, 0.000000000E+00, 2.630542142E+02, 2.264224675E+05, 1.892391209E+05
       120, 3.574468085E-01, 0.000000000E+00, 6.351951463E+04, 8.427296797E-01, 2.744127941E+02, 0.000000000E+00, 2.625903481E+02, 2.265556146E+05, 1.889054192E+05
       121, 3.604255319E-01, 0.000000000E+00, 6.312073257E+04, 8.389444671E-01, 2.761358925E+02, 0.000000000E+00, 2.621190969E+02, 2.266908816E+05, 1.885664048E+05
       122, 3.634042553E-01, 0.000000000E+00, 6.271746659E+04, 8.351097513E-01, 2.778753618E+02, 0.000000000E+00, 2.616403775E+02, 2.268282922E+05, 1.882220179E+05
       123, 3.663829787E-01, 0.000000000E+00, 6.230973140E+04, 8.312253809E-01, 2.796311834E+02, 0.000000000E+00, 2.611541101E+02, 2.269678693E+05, 1.878722010E+05
       124, 3.693617021E-01, 0.000000000E+00, 6.189754723E+04, 8.272912511E-01, 2.814033219E+02, 0.000000000E+00, 2.606602193E+02, 2.271096347E+05, 1.875168998E+05
       125, 3.723404255E-01, 0.000000000E+00, 6.148094016E+04, 8.233073067E-01, 2.831917236E+02, 0.000000000E+00, 2.601586338E+02, 2.272536088E+05, 1.871560632E+05
       126, 3.753191489E-01, 0.000000000E+00, 6.105994246E+04, 8.192735462E-01, 2.849963156E+02, 0.000000000E+00, 2.596492876E+02, 2.273998104E+05, 1.867896436E+05
       127, 3.782978723E-01, 0.000000000E+00, 6.063459281E+04, 8.151900245E-01, 2.868170050E+02, 0.000000000E+00, 2.591321202E+02, 2.275482571E+05, 1.864175975E+05
       128, 3.812765957E-01, 0.000000000E+00, 6.020493655E+04, 8.110568548E-01, 2.886536781E+02, 0.000000000E+00, 2.586070768E+02, 2.276989645E+05, 1.860398854E+05
       129, 3.842553191E-01, 0.000000000E+00, 5.977102577E+04, 8.068742113E-01, 2.905062003E+02, 0.000000000E+00, 2.580741087E+02, 2.278519465E+05, 1.856564723E+05
       130, 3.872340426E-01, 0.000000000E+00, 5.933291942E+04, 8.026423299E-01, 2.923744159E+02, 0.000000000E+00, 2.575331736E+02, 2.280072154E+05, 1.852673279E+05
       131, 3.902127660E-01, 0.000000000E+00, 5.889068335E+04, 7.983615096E-01, 2.942581479E+02, 0.000000000E+00, 2.569842358E+02, 2.281647813E+05, 1.848724264E+05
       132, 3.931914894E-01, 0.000000000E+00, 5.844439024E+04, 7.940321127E-01, 2.961571985E+02, 0.000000000E+00, 2.564272665E+02, 2.283246526E+05, 1.844717470E+05
       133, 3.961702128E-01, 0.000000000E+00, 5.799411961E+04, 7.896545649E-01, 2.980713492E+02, 0.000000000E+00, 2.558622434E+02, 2.284868357E+05, 1.840652739E+05
       134, 3.991489362E-01, 0.000000000E+00, 5.753995766E+04, 7.852293555E-01, 3.000003616E+02, 0.000000000E+00, 2.552891516E+02, 2.286513347E+05, 1.836529962E+05
       135, 4.021276596E-01, 0.000000000E+00, 5.708199719E+04, 7.807570363E-01, 3.019439778E+02, 0.000000000E+00, 2.547079829E+02, 2.288181522E+05, 1.832349080E+05
       136, 4.051063830E-01, 0.000000000E+00, 5.662033745E+04, 7.762382216E-01, 3.039019206E+02, 0.000000000E+00, 2.541187362E+02, 2.289872883E+05, 1.828110086E+05
       137, 4.080851064E-01, 0.000000000E+00, 5.615508398E+04, 7.716735874E-01, 3.058738950E+02, 0.000000000E+00, 2.535214175E+02, 2.291587414E+05, 1.823813023E+05
       138, 4.110638298E-01, 0.000000000E+00, 5.568634840E+04, 7.670638697E-01, 3.078595881E+02, 0.000000000E+00, 2.529160400E+02, 2.293325077E+05, 1.819457985E+05
       139, 4.140425532E-01, 0.000000000E+00, 5.521424815E+04, 7.624098636E-01, 3.098586705E+02, 0.000000000E+00, 2.523026237E+02, 2.295085814E+05, 1.815045117E+05
       140, 4.170212766E-01, 0.000000000E+00, 5.473890630E+04, 7.577124214E-01, 3.118707970E+02, 0.000000000E+00, 2.516811957E+02, 2.296869548E+05, 1.810574613E+05
       141, 4.200000000E-01, 0.000000000E+00, 5.426045098E+04, 7.529724484E-01, 3.138956087E+02, 0.000000000E+00, 2.510517895E+02, 2.298676183E+05, 1.806046715E+05
       142, 4.229787234E-01, 0.000000000E+00, 5.377901434E+04, 7.481908931E-01, 3.159327368E+02, 0.000000000E+00, 2.504144441E+02, 2.300505605E+05, 1.801461702E+05
       143, 4.259574468E-01, 0.000000000E+00, 5.329473991E+04, 7.433688217E-01, 3.179817716E+02, 0.000000000E+00, 2.497692139E+02, 2.302357661E+05, 1.796819967E+05
       144, 4.289361702E-01, 0.000000000E+00, 5.280777702E+04, 7.385073635E-01, 3.200422866E+02, 0.000000000E+00, 2.491161616E+02, 2.304232169E+05, 1.792121960E+05
       145, 4.319148936E-01, 0.000000000E+00, 5.231826815E+04, 7.336075856E-01, 3.221138904E+02, 0.000000000E+00, 2.484553418E+02, 2.306128972E+05, 1.787368075E+05
       146, 4.348936170E-01, 0.000000000E+00, 5.182635415E+04, 7.286705446E-01, 3.241962048E+02, 0.000000000E+00, 2.477868077E+02, 2.308047918E+05, 1.782558694E+05
       147, 4.378723404E-01, 0.000000000E+00, 5.133217843E+04, 7.236973290E-01, 3.262888469E+02, 0.000000000E+00, 2.471106169E+02, 2.309988842E+05, 1.777694230E+05
       148, 4.408510638E-01, 0.000000000E+00, 5.083588872E+04, 7.186890779E-01, 3.283914205E+02, 0.000000000E+00, 2.464268338E+02, 2.311951558E+05, 1.772775149E+05
       149, 4.438297872E-01, 0.000000000E+00, 5.033764220E+04, 7.136470336E-01, 3.305034945E+02, 0.000000000E+00, 2.457355378E+02, 2.313935840E+05, 1.767802020E+05
